,idwell,wellname,reservoir_type,horizontal_length,amount_fractures,national_sand,imported_sand,injected_water,injected_co2,max_pressure,equipment_power_hp,dates
702,160567,CGC.SCA.CI-95(d),NO CONVENCIONAL,0.0,1,0.0,153.0,340.66,0.0,2530.0,686.0,2019-07-04 11:37:59.307158
703,160755,SHE.Nq.SB-1015(h),NO CONVENCIONAL,2766.0,37,9111.25,0.0,37444.0,0.0,12100.0,2000.0,2019-07-16 17:37:52.507905
704,160753,SHE.Nq.Bañ-1006(p+h),NO CONVENCIONAL,1987.0,25,6600.0,0.0,29025.0,0.0,11500.0,2000.0,2019-07-16 17:37:52.507905
705,160557,SHE.Nq.Bañ-1008(h),NO CONVENCIONAL,1970.0,25,6600.0,0.0,36275.0,0.0,12300.0,2000.0,2019-07-16 17:37:52.507905
706,160754,SHE.Nq.Bañ-1009(h),NO CONVENCIONAL,1948.0,23,6072.0,0.0,36275.0,0.0,12100.0,2000.0,2019-07-16 17:37:52.507905
707,160472,SHE.Nq.Bañ-1001(h),NO CONVENCIONAL,1500.0,18,4752.0,0.0,25200.0,0.0,11741.0,2000.0,2019-07-16 17:37:52.507905
708,160473,SHE.Nq.Bañ-1003(h),NO CONVENCIONAL,1500.0,23,6072.0,0.0,32476.0,0.0,12108.0,2000.0,2019-07-16 17:37:52.507905
709,160752,SHE.Nq.Bañ-1004(h),NO CONVENCIONAL,1500.0,17,4488.0,0.0,24820.0,0.0,11554.11,2000.0,2019-07-16 17:37:52.507905
710,160344,SHE.NQ.CASO-2(h),NO CONVENCIONAL,2194.0,34,7701.0,0.0,36924.0,0.0,12100.0,2000.0,2019-07-16 17:37:52.507905
711,160345,SHE.NQ.CASO-3(h),NO CONVENCIONAL,2254.0,27,6648.75,0.0,36666.0,0.0,12300.0,2000.0,2019-07-16 17:37:52.507905
712,160346,SHE.NQ.CASO-4(h),NO CONVENCIONAL,2211.0,34,7701.0,0.0,36924.0,0.0,12100.0,2000.0,2019-07-16 17:37:52.507905
713,159168,SHE.NQ.CASO.x-1(h),NO CONVENCIONAL,2000.0,27,6642.0,0.0,32400.0,0.0,12166.666666666699,2000.0,2019-07-16 17:37:52.507905
714,158973,SHE.NQ.CdL.e-9(h),NO CONVENCIONAL,1650.0,22,5434.0,0.0,25696.0,0.0,10776.0,2000.0,2019-07-16 17:37:52.507905
715,158974,SHE.NQ.CdL.e-10(h),NO CONVENCIONAL,1650.0,28,6342.0,0.0,32312.0,0.0,11064.0,2000.0,2019-07-16 17:37:52.507905
716,158975,SHE.NQ.CdL.e-11(h),NO CONVENCIONAL,2000.0,27,6669.0,0.0,31536.0,0.0,11117.0,2000.0,2019-07-16 17:37:52.507905
717,136243,YPF.SC.ALLCN.x-2,,0.0,1,0.0,68.0,176.79,0.0,3322.0,1063.0,2019-07-26 16:35:14.905733
718,158380,CGC.SCA.CI.a-1003,NO CONVENCIONAL,0.0,1,0.0,140.0,453.11,0.0,3719.0,2188.0,2019-07-26 16:35:14.905733
719,158942,CGC.SCA.CI.a-1005,NO CONVENCIONAL,0.0,1,0.0,74.0,205.4,0.0,5900.0,872.0,2019-07-26 16:35:14.905733
720,159455,CGC.SCA.CI.a-1009,NO CONVENCIONAL,0.0,1,0.0,115.0,288.8,0.0,1590.0,394.0,2019-07-26 16:35:14.905733
721,158943,CGC.SCA.CI-1006,NO CONVENCIONAL,0.0,1,0.0,90.0,276.86,0.0,5900.0,717.0,2019-07-26 16:35:14.905733
722,159236,CGC.SCA.CI-1008(d),NO CONVENCIONAL,0.0,1,0.0,92.0,242.5,0.0,2725.0,910.0,2019-07-26 16:35:14.905733
723,159764,CGC.SCA.CI-1010(h),NO CONVENCIONAL,1108.0,12,0.0,885.0,2141.03,0.0,2383.0,1153.0,2019-07-26 16:35:14.905733
724,159916,CGC.SCA.CI-1011(d),NO CONVENCIONAL,0.0,2,0.0,137.0,302.59,0.0,2915.0,1103.0,2019-07-26 16:35:14.905733
725,159765,CGC.SCA.CI-1012,NO CONVENCIONAL,0.0,1,0.0,113.0,245.51,0.0,3890.0,1271.0,2019-07-26 16:35:14.905733
726,159909,CGC.SCA.CI-1013,NO CONVENCIONAL,0.0,1,0.0,98.0,305.57,0.0,2890.0,626.0,2019-07-26 16:35:14.905733
727,160410,CGC.SCA.CI-1015,NO CONVENCIONAL,0.0,1,0.0,125.0,268.8,0.0,3290.0,1000.0,2019-07-26 16:35:14.905733
728,159920,CGC.SCA.CI-1016,NO CONVENCIONAL,0.0,1,0.0,167.0,351.51,0.0,4010.0,1163.0,2019-07-26 16:35:14.905733
729,157922,CGC.CCA.CI-42(d),NO CONVENCIONAL,0.0,1,0.0,166.0,371.64,0.0,3650.0,1059.0,2019-07-26 16:35:14.905733
730,159170,CGC.SCA.CI-44,NO CONVENCIONAL,0.0,1,0.0,111.0,307.15,0.0,2386.0,1042.0,2019-07-26 16:35:14.905733
731,158964,CGC.SCA.CI-45(d),NO CONVENCIONAL,0.0,1,0.0,149.0,394.55,0.0,4400.0,1478.0,2019-07-26 16:35:14.905733
732,160297,CGC.SCA.CI-47(d),NO CONVENCIONAL,0.0,1,0.0,124.0,256.62,0.0,4008.0,939.0,2019-07-26 16:35:14.905733
733,158497,CGC.SCA.CI-48(h),NO CONVENCIONAL,0.8,10,0.0,513.15,1415.72,0.0,3715.0,1600.0,2019-07-26 16:35:14.905733
734,155278,CGC.SCA.CI-49,NO CONVENCIONAL,0.0,1,0.0,95.6,454.89,0.0,3012.0,1220.0,2019-07-26 16:35:14.905733
735,158280,CGC.SCA.CI-51(h),NO CONVENCIONAL,0.8,10,0.0,1083.0,2271.01,0.0,3360.0,1220.0,2019-07-26 16:35:14.905733
736,157728,CGC.SCA.CI-52(d),NO CONVENCIONAL,0.0,1,0.0,139.0,603.67,0.0,2545.0,915.0,2019-07-26 16:35:14.905733
737,157822,CGC.SCA.CI-53(h),NO CONVENCIONAL,0.6,1,0.0,542.0,1649.19,0.0,3098.0,1255.0,2019-07-26 16:35:14.905733
738,160298,CGC.SCA.CI-56(h),NO CONVENCIONAL,423.3,11,0.0,878.0,2385.65,0.0,3735.0,1038.0,2019-07-26 16:35:14.905733
739,158692,CGC.SCA.CI-57(d),NO CONVENCIONAL,0.0,1,0.0,149.0,370.76,0.0,3079.0,1250.0,2019-07-26 16:35:14.905733
740,159237,CGC.SCA.CI-58(h),NO CONVENCIONAL,1095.0,16,0.0,941.0,2718.41,0.0,2884.0,902.0,2019-07-26 16:35:14.905733
741,160200,CGC.SCA.CI-59,NO CONVENCIONAL,0.0,1,0.0,142.0,281.43,0.0,3638.0,908.0,2019-07-26 16:35:14.905733
742,159923,CGC.SCA.CI-60(h),NO CONVENCIONAL,610.0,12,0.0,1024.0,2423.53,0.0,4130.0,1142.0,2019-07-26 16:35:14.905733
743,158377,CGC.SCA.CI-61(d),NO CONVENCIONAL,0.0,1,0.0,146.0,440.46,0.0,3966.0,1969.0,2019-07-26 16:35:14.905733
744,157729,CGC.SCA.CI-62(d),NO CONVENCIONAL,0.0,1,0.0,122.2,337.66,0.0,3289.0,1085.0,2019-07-26 16:35:14.905733
745,157730,CGC.SCA.CI-63(d),NO CONVENCIONAL,0.0,1,0.0,138.0,659.37,0.0,4066.0,2106.0,2019-07-26 16:35:14.905733
746,157915,CGC.SCA.CI-64(d),NO CONVENCIONAL,0.0,1,0.0,147.0,336.86,0.0,3100.0,1015.0,2019-07-26 16:35:14.905733
747,157914,CGC.SCA.CI-65(d),NO CONVENCIONAL,0.0,1,0.0,148.0,362.23,0.0,2480.0,1015.0,2019-07-26 16:35:14.905733
748,158693,CGC.SCA.CI-66(h),NO CONVENCIONAL,1126.24,12,0.0,863.33,2118.73,0.0,3600.0,1125.0,2019-07-26 16:35:14.905733
749,159915,CGC.SCA.CI-67(d),NO CONVENCIONAL,0.0,1,0.0,18.0,155.2,0.0,4500.0,1098.0,2019-07-26 16:35:14.905733
750,158965,CGC.SCA.CI-68(d),NO CONVENCIONAL,0.0,1,0.0,149.0,362.98,0.0,2184.0,861.0,2019-07-26 16:35:14.905733
751,158966,CGC.SCA.CI-69(d),NO CONVENCIONAL,0.0,1,0.0,152.0,382.08,0.0,1950.0,716.0,2019-07-26 16:35:14.905733
752,159176,CGC.SCA.CI-70(h),NO CONVENCIONAL,1016.3,1,0.0,941.0,2380.63,0.0,4297.0,1295.0,2019-07-26 16:35:14.905733
753,159427,CGC.SCA.CI-71(h),NO CONVENCIONAL,300.3,16,0.0,1128.37,3173.5,0.0,2450.0,969.0,2019-07-26 16:35:14.905733
754,159917,CGC.SCA.CI-72(d),NO CONVENCIONAL,0.0,1,0.0,127.0,317.1,0.0,4618.0,1354.0,2019-07-26 16:35:14.905733
755,159456,CGC.SCA.CI-73(h),NO CONVENCIONAL,1031.4,15,0.0,1076.53,2932.44,0.0,2770.0,984.0,2019-07-26 16:35:14.905733
756,158378,CGC.SCA.CI-74(d),NO CONVENCIONAL,0.0,1,0.0,107.0,356.24,0.0,3080.0,1229.0,2019-07-26 16:35:14.905733
757,158379,CGC.SCA.CI-75(d),NO CONVENCIONAL,0.0,1,0.0,157.0,465.51,0.0,4535.0,2006.0,2019-07-26 16:35:14.905733
758,158495,CGC.SCA.CI-77(d),NO CONVENCIONAL,0.0,1,0.0,152.5,351.63,0.0,2790.0,812.0,2019-07-26 16:35:14.905733
759,158496,CGC.SCA.CI-78(d),NO CONVENCIONAL,0.0,1,0.0,158.36,342.08,0.0,9275.0,993.0,2019-07-26 16:35:14.905733
760,158498,CGC.SCA.CI-79(d),NO CONVENCIONAL,0.0,1,0.0,163.11,345.55,0.0,2860.0,790.0,2019-07-26 16:35:14.905733
761,158607,CGC.SCA.CI-80(d),NO CONVENCIONAL,0.0,1,0.0,158.0,383.99,0.0,3590.0,1000.0,2019-07-26 16:35:14.905733
762,158615,CGC.SCA.CI-81(d),NO CONVENCIONAL,0.0,1,0.0,161.11,388.74,0.0,2290.0,960.0,2019-07-26 16:35:14.905733
763,158616,CGC.SCA.CI-82(d),NO CONVENCIONAL,0.0,1,0.0,160.39,390.56,0.0,4430.0,1094.0,2019-07-26 16:35:14.905733
764,158945,CGC.SCA.CI-83(d),NO CONVENCIONAL,0.0,1,0.0,145.46,421.18,0.0,3500.0,1212.0,2019-07-26 16:35:14.905733
765,158946,CGC.SCA.CI-84(d),NO CONVENCIONAL,0.0,1,0.0,158.17,414.54,0.0,2540.0,1146.0,2019-07-26 16:35:14.905733
766,158947,CGC.SCA.CI-85(d),NO CONVENCIONAL,0.0,1,0.0,148.96,420.63,0.0,2520.0,1073.0,2019-07-26 16:35:14.905733
767,159544,CGC.SCA.CI-86(h),NO CONVENCIONAL,1054.3,12,0.0,715.0,1903.35,0.0,2796.0,843.0,2019-07-26 16:35:14.905733
768,159553,CGC.SCA.CI-87,NO CONVENCIONAL,0.0,1,0.0,228.0,500.05,0.0,2700.0,1046.0,2019-07-26 16:35:14.905733
769,159672,CGC.SCA.CI-88,NO CONVENCIONAL,0.0,1,0.0,138.34,357.68,0.0,2604.0,1001.0,2019-07-26 16:35:14.905733
770,159918,CGC.SCA.CI-89,NO CONVENCIONAL,0.0,1,0.0,147.37,367.26,0.0,2420.0,663.0,2019-07-26 16:35:14.905733
771,159766,CGC.SCA.CI-90,NO CONVENCIONAL,0.0,1,0.0,155.1,361.01,0.0,4390.0,1555.0,2019-07-26 16:35:14.905733
772,159671,CGC.SCA.CI-91(h),NO CONVENCIONAL,870.2,12,0.0,987.66,297.85,0.0,3270.0,1118.0,2019-07-26 16:35:14.905733
773,160351,CGC.SCA.CI-92,NO CONVENCIONAL,0.0,1,0.0,220.9,636.81,0.0,3430.0,841.0,2019-07-26 16:35:14.905733
774,158685,CGC.SCA.EC.a-1010,NO CONVENCIONAL,0.0,1,0.0,140.0,389.56,0.0,3371.0,1266.0,2019-07-26 16:35:14.905733
775,158020,CGC.SCA.EC-1006(d),NO CONVENCIONAL,0.0,1,0.0,135.9,327.1,0.0,1945.0,829.0,2019-07-26 16:35:14.905733
776,158021,CGC.SCA.EC-1009(d),NO CONVENCIONAL,0.0,1,0.0,47.59,140.02,0.0,3614.0,826.0,2019-07-26 16:35:14.905733
777,158001,CGC.SCA.EC-1012,NO CONVENCIONAL,0.0,1,0.0,108.8,245.79,0.0,2984.0,969.0,2019-07-26 16:35:14.905733
778,159235,CGC.SCA.EC-1013,NO CONVENCIONAL,0.0,1,0.0,103.0,284.59,0.0,2930.0,904.0,2019-07-26 16:35:14.905733
779,160285,CGC.SCA.ECO.a-2(d),NO CONVENCIONAL,0.0,1,0.0,137.2,348.71,0.0,2842.0,735.0,2019-07-26 16:35:14.905733
780,159470,CGC.SCA.ECO.a-1,NO CONVENCIONAL,0.0,1,0.0,91.0,444.0,0.0,3295.0,727.0,2019-07-26 16:35:14.905733
781,160295,CGC.SCA.ECO-4,NO CONVENCIONAL,0.0,1,0.0,159.0,413.37,0.0,2460.0,651.0,2019-07-26 16:35:14.905733
782,160296,CGC.SCA.ECO-5,NO CONVENCIONAL,0.0,1,0.0,137.3,358.08,0.0,5500.0,683.0,2019-07-26 16:35:14.905733
783,73672,PBE.SC.ACI-28,NO CONVENCIONAL,0.0,1,0.0,163.0,314.21,0.0,2080.0,845.0,2019-07-26 16:35:14.905733
784,129725,PBE.SC.ACIE.a-1002,NO CONVENCIONAL,0.0,1,0.0,50.0,185.64,0.0,3300.0,750.0,2019-07-26 16:35:14.905733
785,135216,PBE.SC.AEC.xp-1005 ,NO CONVENCIONAL,0.0,1,0.0,51.0,211.04,0.0,2350.0,679.0,2019-07-26 16:35:14.905733
786,11191,Q.SC.ACI-21,NO CONVENCIONAL,0.0,1,0.0,123.24,334.93,0.0,1530.0,596.0,2019-07-26 16:35:14.905733
787,160759,CGC.SCA.CI-1025,NO CONVENCIONAL,0.0,1,0.0,76.5,207.372,0.0,8950.0,819.0,2019-08-06 12:06:12.331114
788,160770,CGC.SCA.EPu-6(d),NO CONVENCIONAL,0.0,1,0.0,144.3,366.355,0.0,2400.0,612.0,2019-08-06 12:07:44.65327
789,160771,CGC.SCA.EPu.a-4,CONVENCIONAL,0.0,1,0.0,15.9,57.40600000000001,0.0,2675.0,707.0,2019-08-06 12:08:47.074373
790,160810,PLU.Nq.LCa-3008(h),NO CONVENCIONAL,2117.0,25,3800.0,1340.0,39628.0,0.0,10559.0,16186.0,2019-08-29 09:47:57.966677
791,160811,PLU.Nq.LCa-3009(h),NO CONVENCIONAL,1987.0,25,3761.0,1334.0,40062.0,0.0,10965.0,16510.0,2019-08-29 09:49:07.431483
792,160812,PLU.Nq.LCa-3010(h),NO CONVENCIONAL,2123.0,25,3776.0,1347.0,40829.0,0.0,10905.0,16419.0,2019-08-29 09:50:05.702992
793,160814,PLU.Nq.LCa.a-3011(h),NO CONVENCIONAL,2071.0,25,3969.0,1320.0,40686.0,0.0,10904.0,16852.0,2019-08-29 09:50:55.481633
794,160813,PLU.Nq.LCa-3012(h),NO CONVENCIONAL,2059.0,25,3965.0,1359.0,40390.0,0.0,10689.0,16968.0,2019-08-29 09:51:41.631674
795,160815,PLU.Nq.LCa-3013(h),NO CONVENCIONAL,2065.0,25,3964.0,1360.0,41388.0,0.0,10457.0,16596.0,2019-08-29 09:52:28.624891
796,136630,APS.Nq.Sa-1195,NO CONVENCIONAL,0.0,5,0.0,130.0,404.0,301.0,5000.0,2500.0,2019-08-29 12:12:48.240182
797,153841,APS.Nq.Sa-1196,NO CONVENCIONAL,0.0,5,0.0,112.0,420.0,207.0,4900.0,2300.0,2019-08-29 12:17:04.597825
798,137833,APS.Nq.Sa-1197,NO CONVENCIONAL,0.0,6,0.0,156.0,303.0,309.0,5100.0,2100.0,2019-08-29 12:18:56.746822
799,153795,APS.Nq.Sa-1206,NO CONVENCIONAL,0.0,6,0.0,149.0,374.0,293.0,3900.0,2400.0,2019-08-29 12:22:37.807187
800,147341,APS.Nq.Sa-1211,NO CONVENCIONAL,0.0,4,0.0,113.0,319.0,320.0,6250.0,2200.0,2019-08-29 12:24:35.04929
801,147013,APS.Nq.Sa-1217,NO CONVENCIONAL,0.0,6,0.0,174.0,543.9,458.0,4600.0,5200.0,2019-08-29 14:07:31.551452
802,136630,APS.Nq.Sa-1195,NO CONVENCIONAL,0.0,2,0.0,66.0,195.4,196.0,3250.0,2000.0,2019-08-29 14:10:47.529995
803,136630,APS.Nq.Sa-1195,NO CONVENCIONAL,0.0,2,0.0,38.0,86.0,76.0,5700.0,500.0,2019-08-29 14:12:52.315809
804,155004,APS.Nq.Sa-1210,NO CONVENCIONAL,0.0,5,0.0,142.0,419.6,375.0,5880.0,4000.0,2019-08-29 14:14:25.79911
805,154851,APS.Nq.Sa-1220,NO CONVENCIONAL,0.0,4,0.0,121.0,327.8,267.0,7400.0,2200.0,2019-08-29 14:16:30.027127
806,155558,APS.Nq.Sa-1223,NO CONVENCIONAL,0.0,7,0.0,154.0,387.0,287.0,3500.0,2000.0,2019-08-29 14:18:01.100887
807,155786,APS.Nq.Sa-1158,NO CONVENCIONAL,0.0,6,0.0,171.0,392.0,306.0,5100.0,3200.0,2019-08-29 14:19:24.461017
808,156597,APS.Nq.Sa-1224,NO CONVENCIONAL,0.0,4,0.0,140.0,271.0,270.0,6600.0,3400.0,2019-08-29 14:20:43.809763
809,156623,APS.Nq.Sa-1230,NO CONVENCIONAL,0.0,5,0.0,129.0,406.0,266.0,5500.0,3100.0,2019-08-29 14:22:19.220869
810,156813,APS.Nq.Sa-1208(d),NO CONVENCIONAL,0.0,4,0.0,114.0,337.0,221.0,4800.0,2100.0,2019-08-29 14:23:37.2532
811,156911,APS.Nq.Sa-1228,NO CONVENCIONAL,0.0,5,0.0,127.0,314.0,236.0,4000.0,2800.0,2019-08-29 14:24:45.492177
812,157127,APS.Nq.Sa-1240,NO CONVENCIONAL,0.0,4,0.0,143.0,375.0,316.0,8000.0,2900.0,2019-08-29 14:25:57.081331
813,157454,APS.Nq.Sa-1239,NO CONVENCIONAL,0.0,5,0.0,131.0,1652.0,342.0,7500.0,3200.0,2019-08-29 14:27:09.735996
814,157551,APS.Nq.Sa.p-17,NO CONVENCIONAL,0.0,2,0.0,60.0,144.0,115.0,5700.0,2600.0,2019-08-29 14:28:19.981459
815,157550,APS.Nq.Sa-1236,NO CONVENCIONAL,0.0,4,0.0,89.0,993.0,233.0,6600.0,2600.0,2019-08-29 14:30:11.904363
816,158192,APS.Nq.Sa-1250,NO CONVENCIONAL,0.0,4,0.0,124.0,384.0,255.0,4600.0,3600.0,2019-08-29 14:31:24.184119
817,158290,APS.Nq.Sa-1249,NO CONVENCIONAL,0.0,6,0.0,152.0,250.0,121.0,3500.0,2500.0,2019-08-29 14:32:38.374492
818,158386,APS.Nq.Sa.p-1034,NO CONVENCIONAL,0.0,1,0.0,39.0,103.0,87.0,4100.0,1500.0,2019-08-29 14:33:46.990085
819,158485,APS.Nq.Sa.a-1245,NO CONVENCIONAL,0.0,4,0.0,97.0,860.0,83.0,4200.0,2500.0,2019-08-29 14:36:44.829297
820,158606,APS.Nq.Sa-1231,NO CONVENCIONAL,0.0,5,0.0,117.0,390.0,247.0,4800.0,3000.0,2019-08-29 14:38:01.585503
821,158698,APS.Nq.Sa.a-1247,NO CONVENCIONAL,0.0,3,0.0,69.0,225.0,144.0,4200.0,3200.0,2019-08-29 14:39:14.093325
822,158811,APS.Nq.Sa-1225,NO CONVENCIONAL,0.0,5,0.0,142.0,375.0,315.0,6200.0,3200.0,2019-08-29 14:41:19.534424
823,159167,APS.Nq.Sa-1251,NO CONVENCIONAL,0.0,5,0.0,141.0,440.0,340.0,4500.0,3200.0,2019-08-29 14:42:39.086765
824,159175,APS.Nq.Sa-1229,NO CONVENCIONAL,0.0,5,0.0,126.0,413.0,275.0,4300.0,3200.0,2019-08-29 14:49:48.410143
825,159341,APS.Nq.Sa-1238,NO CONVENCIONAL,0.0,5,0.0,184.0,396.4,420.0,4500.0,3000.0,2019-08-29 14:51:23.316014
826,159426,APS.Nq.Sa-1259(d),NO CONVENCIONAL,0.0,4,0.0,93.0,277.0,206.0,3700.0,2000.0,2019-08-29 14:52:38.285319
827,159447,APS.Nq.Sa-1257(d),NO CONVENCIONAL,0.0,5,0.0,117.0,294.0,242.0,4100.0,2900.0,2019-08-29 14:54:15.07157
828,159550,APS.Nq.Sa-1260(d),NO CONVENCIONAL,0.0,4,0.0,99.0,288.0,204.0,4000.0,2300.0,2019-08-29 14:55:56.972047
829,159645,APS.Nq.Sa-1261(d),NO CONVENCIONAL,0.0,5,0.0,136.0,436.0,290.0,6200.0,3500.0,2019-08-29 15:28:10.303601
830,160202,APS.Nq.ADC.xp-1028,NO CONVENCIONAL,0.0,1,0.0,145.0,882.0,0.0,7115.0,7000.0,2019-08-29 15:30:45.900888
831,159889,APS.Nq.Sa-1256(d),NO CONVENCIONAL,0.0,5,0.0,151.0,413.0,320.0,3700.0,2300.0,2019-08-29 15:33:23.513985
832,160011,APS.Nq.Sa-1258(d),NO CONVENCIONAL,0.0,6,0.0,150.0,463.0,308.0,5000.0,2000.0,2019-08-29 15:34:57.650208
833,160031,APS.Nq.Sa-1233(d),NO CONVENCIONAL,0.0,4,0.0,103.0,324.0,217.0,4000.0,1800.0,2019-08-29 15:36:53.525479
834,160084,APS.Nq.Sa.p-1020,NO CONVENCIONAL,0.0,1,0.0,22.0,51.0,49.0,4700.0,1000.0,2019-08-29 15:38:02.857578
835,160102,APS.Nq.Sa-1234(d),NO CONVENCIONAL,0.0,6,0.0,139.0,558.0,462.0,8250.0,2000.0,2019-08-29 15:39:08.028955
836,160202,APS.Nq.ADC.xp-1028,NO CONVENCIONAL,0.0,2,0.0,294.0,2133.0,0.0,11650.0,10500.0,2019-08-29 15:42:09.644981
837,160293,APS.Nq.Sa-1005,NO CONVENCIONAL,0.0,2,0.0,30.0,58.0,62.0,7000.0,1000.0,2019-08-29 15:43:18.440876
838,155372,APS.Nq.Sa-1222,NO CONVENCIONAL,0.0,3,0.0,109.0,40.0,280.0,4435.0,1650.0,2019-09-05 08:24:30.474179
839,160872,APS.Nq.Sa-1267(d),NO CONVENCIONAL,0.0,6,0.0,136.0,474.0,286.0,3600.0,2200.0,2019-09-05 08:30:12.008632
840,159244,APS.Nq.Sa-1227,NO CONVENCIONAL,0.0,4,0.0,117.0,343.5,253.0,2800.0,2200.0,2019-09-05 08:31:42.292168
841,157284,APS.Nq.Sa-1232,NO CONVENCIONAL,0.0,5,0.0,183.0,526.8,381.0,4460.0,2500.0,2019-09-05 08:33:19.165659
842,8788,SJ.Nq.Cc.x-1,CONVENCIONAL,0.0,1,0.0,17.0,109.0,0.0,5780.0,2433.0,2019-09-06 15:32:42.764915
843,136559,CHA.Nq.ET.ia-1195,CONVENCIONAL,0.0,1,0.0,11.6,87.0,0.0,3050.0,1038.0,2019-09-06 15:32:42.764915
844,136362,CHA.Nq.ET.ia-1280,CONVENCIONAL,0.0,1,0.0,24.0,105.0,0.0,1550.0,515.0,2019-09-06 15:38:19.921644
845,135306,CHA.Nq.ET-1002,,0.0,2,0.0,19.1,135.0,0.0,2950.0,833.0,2019-09-06 15:38:19.921644
846,144101,CHA.Nq.ET-1026,CONVENCIONAL,0.0,1,0.0,14.9,95.0,0.0,3138.0,1254.0,2019-09-06 15:38:19.921644
847,136367,CHA.Nq.ET-1054 ,CONVENCIONAL,0.0,3,0.0,43.2,201.0,0.0,2640.0,834.0,2019-09-06 15:38:19.921644
848,143921,CHA.Nq.ET-1058,CONVENCIONAL,0.0,1,0.0,25.1,97.0,0.0,1835.0,756.0,2019-09-06 15:38:19.921644
849,137176,CHA.Nq.ET-1060,,0.0,2,0.0,19.0,162.0,0.0,2680.0,967.0,2019-09-06 15:38:19.921644
850,137586,CHA.Nq.ET-1062,CONVENCIONAL,0.0,2,0.0,42.2,161.0,0.0,1920.0,741.0,2019-09-06 15:38:19.921644
851,144203,CHA.Nq.ET-1076,CONVENCIONAL,0.0,1,0.0,49.8,142.0,0.0,1497.0,770.0,2019-09-06 15:38:19.921644
852,136299,CHA.Nq.ET-1078,CONVENCIONAL,0.0,2,0.0,22.7,107.0,0.0,2650.0,764.0,2019-09-06 15:38:19.921644
853,137587,CHA.Nq.ET-1079,CONVENCIONAL,0.0,1,0.0,14.5,62.0,0.0,2547.0,1109.0,2019-09-06 15:38:19.921644
854,136369,CHA.Nq.ET-1080,CONVENCIONAL,0.0,2,0.0,31.6,131.0,0.0,2225.0,731.0,2019-09-06 15:38:19.921644
855,136919,CHA.Nq.ET-1084,CONVENCIONAL,0.0,2,0.0,14.0,69.0,0.0,2988.0,890.0,2019-09-06 15:38:19.921644
856,143807,CHA.Nq.ET-1085,CONVENCIONAL,0.0,2,0.0,18.5,74.0,0.0,3800.0,1254.0,2019-09-06 15:38:19.921644
857,132365,CA.Nq.ET.i-1103,CONVENCIONAL,0.0,1,0.0,14.1,65.0,0.0,2866.0,1583.0,2019-09-06 15:38:19.921644
858,131884,CA.Nq.ET-1104,CONVENCIONAL,0.0,1,0.0,2.8,43.0,0.0,2250.0,600.0,2019-09-06 15:38:19.921644
859,132806,CA.Nq.ET-1109,CONVENCIONAL,0.0,1,0.0,12.6,70.0,0.0,3156.0,1172.0,2019-09-06 15:38:19.921644
860,136415,CHA.Nq.ET-1116,CONVENCIONAL,0.0,2,0.0,28.0,152.0,0.0,3420.0,1210.0,2019-09-06 15:38:19.921644
861,136136,CHA.Nq.ET-1120,CONVENCIONAL,0.0,1,0.0,9.3,68.0,0.0,2950.0,967.0,2019-09-06 15:38:19.921644
862,136558,CHA.Nq.ET-1123,CONVENCIONAL,0.0,2,0.0,36.7,159.0,0.0,2650.0,896.0,2019-09-06 15:38:19.921644
863,144288,CHA.Nq.ET-1124,CONVENCIONAL,0.0,2,0.0,15.1,111.0,0.0,3010.0,1027.0,2019-09-06 15:38:19.921644
864,136360,CHA.Nq.ET-1129,CONVENCIONAL,0.0,2,0.0,43.7,180.0,0.0,2550.0,1105.0,2019-09-06 15:38:19.921644
865,137588,CHA.Nq.ET-1131,CONVENCIONAL,0.0,1,0.0,20.7,62.0,0.0,2258.0,638.0,2019-09-06 15:38:19.921644
866,136829,CA.Nq.ET-1135,CONVENCIONAL,0.0,1,0.0,25.0,78.0,0.0,2050.0,684.0,2019-09-06 15:38:19.921644
867,136416,CHA.Nq.ET-1138,CONVENCIONAL,0.0,1,0.0,12.4,55.0,0.0,1700.0,400.0,2019-09-06 15:38:19.921644
868,144693,CHA.Nq.ET-1139,CONVENCIONAL,0.0,2,0.0,27.7,105.0,0.0,3324.0,1024.0,2019-09-06 15:38:19.921644
869,133546,CHA.Nq.ET-1144,CONVENCIONAL,0.0,1,0.0,11.6,47.0,0.0,2330.0,619.0,2019-09-06 15:38:19.921644
870,143808,CHA.Nq.ET-1145,CONVENCIONAL,0.0,1,0.0,4.7,54.0,0.0,3195.0,925.0,2019-09-06 15:38:19.921644
871,137301,CHA.Nq.ET-1153,CONVENCIONAL,0.0,1,0.0,4.7,15.0,0.0,3490.0,850.0,2019-09-06 15:38:19.921644
872,136791,CHA.Nq.ET-1159,CONVENCIONAL,0.0,2,0.0,23.3,106.0,0.0,2520.0,663.0,2019-09-06 15:38:19.921644
873,136300,CHA.Nq.ET-1160,CONVENCIONAL,0.0,2,0.0,17.3,103.0,0.0,3400.0,995.0,2019-09-06 15:38:19.921644
874,135284,CHA.Nq.ET-1161,CONVENCIONAL,0.0,1,0.0,10.5,43.0,0.0,2320.0,660.0,2019-09-06 15:38:19.921644
875,135285,CHA.Nq.ET-1162,CONVENCIONAL,0.0,1,0.0,9.6,35.0,0.0,2600.0,746.0,2019-09-06 15:38:19.921644
